origin_date,forecast_date,feature,feature_value,shap_value,prediction,base_value
1989-03-01,1989-04-01,INDPRO_lag2,0.002945349132478,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag3,0.004519309178077,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag4,0.0024157555877204,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag5,0.0043015363906127,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag6,-0.0031296333588732,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag7,0.0050016792782372,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag8,0.0001469114322585,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag9,0.0028969273941674,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag10,-0.0020182730831876,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,INDPRO_lag11,0.0057843790126419,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,volatility_3m,0.004137853595959993,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,IPMANSICS_lag0,-0.0009672060009444,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,CUMFNS_lag0,-0.2245000000000061,-7.719498578705932e-05,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,UNRATE_lag0,-0.2000000000000001,0.0006589512591284412,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,CLAIMSx_lag0,0.0583465508896505,-0.001053883353196912,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,CES0600000007_lag0,40.5,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,PERMIT_lag0,7.101675971619444,-0.0008349247847604921,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,ANDENOx_lag0,-0.008214798680374,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,CMRMTSPLx_lag0,-0.0059703500923067,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,BUSLOANS_lag0,-0.01557838416508688,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,M2REAL_lag0,-0.0024413081254808,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,COMPAPFFx_lag0,0.1,0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,T10YFFM_lag0,-0.49,-0.00043628023574378863,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,HOUST_lag0,7.259819610363186,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,OILPRICEx_lag0,0.0957007033737191,-0.0,0.0006736494820802834,0.0023709137132375663
1989-03-01,1989-04-01,S&P 500_lag0,-0.0044315736408409,0.0,0.0006736494820802834,0.0023709137132375663
1989-04-01,1989-05-01,INDPRO_lag0,-0.0001496807216438,-0.00025832122645679727,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag1,0.0024976084295813,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag2,-0.0044349968419306,-3.329672292531798e-07,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag3,0.002945349132478,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag4,0.004519309178077,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag5,0.0024157555877204,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag6,0.0043015363906127,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag7,-0.0031296333588732,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag8,0.0050016792782372,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag9,0.0001469114322585,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag10,0.0028969273941674,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,INDPRO_lag11,-0.0020182730831876,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,volatility_3m,0.0034984065408787328,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,IPMANSICS_lag0,0.0016023813910033,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,CUMFNS_lag0,-0.0249999999999914,-1.7739138840193907e-05,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,UNRATE_lag0,0.2000000000000001,-0.0008063103119157326,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,CLAIMSx_lag0,-0.0321895889207315,0.0005034344260784454,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,CES0600000007_lag0,40.5,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,PERMIT_lag0,7.226936018493289,-0.00017426455271599763,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,ANDENOx_lag0,0.0478643940176333,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,CMRMTSPLx_lag0,0.0090790053787568,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,BUSLOANS_lag0,0.0057060094275076,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,M2REAL_lag0,-0.00522812937775,-0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,COMPAPFFx_lag0,-0.03,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,T10YFFM_lag0,-0.66,-0.000504845149396306,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,HOUST_lag0,7.199678345691172,-6.049586524485655e-05,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,OILPRICEx_lag0,-0.0080964816373865,0.0,0.0009930503570998767,0.002311925142820568
1989-04-01,1989-05-01,S&P 500_lag0,0.0322717080875722,-0.0,0.0009930503570998767,0.002311925142820568
1989-05-01,1989-06-01,INDPRO_lag0,-0.00570129548713,-0.0010235698263140224,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag1,-0.0001496807216438,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag2,0.0024976084295813,1.8901378812606563e-07,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag3,-0.0044349968419306,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag4,0.002945349132478,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag5,0.004519309178077,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag6,0.0024157555877204,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag7,0.0043015363906127,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag8,-0.0031296333588732,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag9,0.0050016792782372,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag10,0.0001469114322585,0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,INDPRO_lag11,0.0028969273941674,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,volatility_3m,0.004184307823882432,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,IPMANSICS_lag0,-0.0077736004840183,-0.0,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,CUMFNS_lag0,-0.828400000000002,-7.279558786816427e-05,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,UNRATE_lag0,0.0,-6.438883598702893e-05,-0.0004504340941017832,0.0022766204580775516
1989-05-01,1989-06-01,CLAIMSx_lag0,0.0399235795204671,-0.0007051534720065557,-0.0004504340941017832,0.0022766204580775516
