sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
5/1/1988,61.0797,61.1406,83.738,5.6,313750,40.5,1444.0,32422.99025,691900.981,583.868,2490.2,0.1,2.0,1421.0,17.438,256.1
6/1/1988,61.2569,61.2643,83.8874,5.4,308250,40.5,1485.0,35598.74412,698684.064,588.9893,2490.2,-0.02,1.41,1478.0,16.53,270.7
7/1/1988,61.2659,61.219,83.8048,5.4,321600,40.5,1439.0,37281.60232,695850.67,593.791,2487.1,0.07,1.31,1467.0,15.498,269.1
8/1/1988,61.5731,61.3085,83.9,5.6,314750,40.3,1460.0,40147.356,696253.209,594.3887,2480.7,0.25,1.25,1493.0,15.524,263.7
9/1/1988,61.3807,61.5082,84.1347,5.4,304500,40.3,1436.0,36990.24875,699007.297,595.3106,2474.4,-0.02,0.79,1492.0,14.467,268.0
10/1/1988,61.6453,61.7687,84.438,5.4,291400,40.6,1516.0,35455.39817,704433.764,599.0389,2473.1,-0.06,0.5,1522.0,13.798,277.4
11/1/1988,61.7944,61.988,84.6678,5.3,290500,40.5,1508.0,36646.45155,707153.006,601.1266,2477.3,0.31,0.61,1569.0,13.977,271.0
12/1/1988,62.0743,62.2854,84.9862,5.3,293200,40.3,1501.0,40397.92006,716370.55,604.8488,2475.7,0.35,0.35,1563.0,16.266,276.5
1/1/1989,62.2574,62.7746,85.5469,5.4,289750,40.4,1466.0,40449.19829,717188.846,606.3592,2468.4,-0.08,-0.03,1621.0,17.983,285.4
2/1/1989,61.9819,62.1678,84.5959,5.2,303750,40.4,1383.0,38034.45993,709350.749,617.125,2460.7,0.01,-0.19,1425.0,17.826,294.0
3/1/1989,62.1369,62.1077,84.3714,5.0,322000,40.5,1214.0,37723.29433,705128.294,616.3839,2454.7,0.1,-0.49,1422.0,19.445,292.7
4/1/1989,62.1276,62.2073,84.3464,5.2,311800,40.5,1376.0,39572.80676,711559.307,619.1666,2441.9,-0.03,-0.66,1339.0,21.04,302.3
5/1/1989,61.7744,61.7256,83.518,5.2,324500,40.3,1381.0,36997.24124,708387.058,624.3541,2434.6,-0.34,-0.95,1331.0,20.032,313.9
6/1/1989,61.7697,61.8078,83.4391,5.3,333000,40.3,1322.0,39628.74665,706202.533,624.2126,2439.9,-0.42,-1.25,1397.0,20.005,323.7
7/1/1989,61.1738,61.0748,82.2513,5.2,341600,40.4,1283.0,41806.90591,698959.233,630.8649,2451.7,-0.56,-1.22,1427.0,19.644,331.9
8/1/1989,61.7732,61.6478,82.8147,5.2,334500,40.4,1334.0,35060.32273,716702.194,635.119,2469.4,-0.42,-0.88,1332.0,18.522,346.6
9/1/1989,61.5796,61.5155,82.423,5.3,336000,40.3,1314.0,34808.59325,711680.669,637.0275,2478.0,-0.32,-0.83,1279.0,19.594,347.3
10/1/1989,61.4966,61.3622,81.9997,5.3,363250,40.4,1365.0,34486.93891,704809.868,639.3536,2483.3,-0.31,-0.83,1410.0,20.091,347.4
11/1/1989,61.7044,61.4987,81.9613,5.4,336750,40.3,1344.0,38062.42988,711113.51,639.7143,2488.7,-0.2,-0.68,1351.0,19.82,340.2
12/1/1989,62.0428,61.5071,81.7522,5.4,355200,40.0,1422.0,44220.47885,713463.857,637.9449,2496.0,-0.16,-0.61,1251.0,21.088,348.6
1/1/1990,61.729,61.4858,81.5063,5.4,361000,40.4,1748.0,39286.11485,707890.794,635.7875,2483.8,-0.13,-0.02,1551.0,22.641,339.97
2/1/1990,62.2896,62.3182,82.3926,5.3,358250,40.1,1329.0,36406.37621,718408.479,636.5317,2483.8,-0.1,0.23,1437.0,22.108,330.45
3/1/1990,62.5999,62.6362,82.6004,5.2,345200,40.2,1246.0,41580.81554,722594.885,638.2437,2480.6,0.0,0.31,1289.0,20.418,338.46
4/1/1990,62.4359,62.3629,82.0368,5.4,361750,40.0,1136.0,37408.63247,714267.734,640.9802,2483.8,0.04,0.53,1248.0,18.582,338.18
5/1/1990,62.6258,62.5595,82.1004,5.4,355250,40.1,1067.0,36483.29355,720071.506,639.811,2479.2,0.07,0.58,1212.0,18.237,350.25
6/1/1990,62.8382,62.7547,82.171,5.2,362400,40.2,1108.0,36501.94018,721932.799,641.3645,2474.0,-0.15,0.19,1177.0,16.871,360.39
7/1/1990,62.7284,62.6091,81.8082,5.5,367000,40.1,1078.0,41396.68009,718064.819,639.7963,2470.9,-0.16,0.32,1171.0,18.638,360.03
8/1/1990,62.9475,62.8266,81.9327,5.7,384250,40.1,1069.0,35962.35337,725287.691,640.2745,2463.5,-0.25,0.62,1115.0,27.174,330.75
9/1/1990,62.9523,62.7045,81.6281,5.9,394000,40.1,976.0,39316.41563,711952.233,639.3691,2456.3,-0.24,0.69,1110.0,33.687,315.41
10/1/1990,62.5845,62.3201,80.9966,5.9,425250,39.8,925.0,42566.75601,708898.944,637.518,2443.3,-0.13,0.61,1014.0,35.922,307.12
11/1/1990,61.7887,61.5567,79.8882,6.2,446750,39.9,941.0,34831.90154,700518.922,639.1886,2440.2,0.1,0.58,1145.0,32.3,315.29
12/1/1990,61.3352,61.0511,79.1292,6.3,455000,40.1,861.0,43932.62153,693227.557,642.0284,2438.0,0.49,0.77,969.0,27.337,328.75
1/1/1991,61.1355,60.6722,78.5469,6.4,439750,39.9,786.0,38414.38498,688659.039,636.1319,2440.8,0.19,1.18,798.0,24.959,325.49
2/1/1991,60.6838,60.234,77.8987,6.6,484000,39.8,853.0,38197.61793,692734.897,635.9164,2451.4,0.24,1.6,965.0,20.523,362.26
3/1/1991,60.3346,59.7663,77.2211,6.8,498600,39.7,911.0,36038.1053,688729.934,635.219,2464.3,0.29,1.99,921.0,19.86,372.28
4/1/1991,60.4938,60.0267,77.4894,6.7,467250,39.8,916.0,32759.79497,702300.908,631.3454,2466.6,0.16,2.13,1001.0,20.823,379.68
5/1/1991,61.0633,60.3994,77.9033,6.9,447000,39.8,991.0,32043.0652,708061.422,627.7868,2465.3,0.14,2.29,996.0,21.24,377.99
6/1/1991,61.5581,60.957,78.5531,6.9,428600,40.1,964.0,31861.26058,704890.376,626.1112,2464.6,0.21,2.38,1036.0,20.195,378.29
7/1/1991,61.7305,61.2882,78.9063,6.8,418250,40.1,973.0,42600.55302,714091.097,623.1573,2464.1,0.23,2.45,1063.0,21.42,380.23
8/1/1991,61.7298,61.3534,78.909,6.9,431600,40.1,944.0,35124.42052,711082.268,618.3468,2456.1,0.06,2.24,1049.0,21.688,389.4
9/1/1991,62.2195,61.9503,79.584,6.9,424500,40.2,974.0,34221.22446,714123.541,620.4959,2448.8,0.12,2.2,1015.0,21.857,387.2
10/1/1991,62.1855,61.9283,79.4507,7.0,422750,40.2,991.0,34866.86396,714844.506,620.9588,2449.1,0.14,2.32,1079.0,23.228,386.88
11/1/1991,62.0871,61.778,79.1399,7.0,445400,40.2,984.0,39413.14501,712530.207,618.4141,2442.3,0.17,2.61,1103.0,22.465,385.92
12/1/1991,61.7852,61.5985,78.7793,7.3,456750,40.3,1061.0,31580.39574,703459.259,618.8362,2440.1,0.18,2.66,1079.0,19.517,388.51
1/1/1992,61.4616,61.256,78.1764,7.3,439000,40.2,1077.0,36568.36879,717085.507,613.5738,2444.8,0.04,3.0,1176.0,18.82,416.08
2/1/1992,61.8955,61.7943,78.6896,7.4,442200,40.3,1146.0,35981.0,718889.123,609.6743,2453.1,0.05,3.28,1250.0,18.995,412.56
3/1/1992,62.4232,62.4384,79.3214,7.4,429500,40.2,1082.0,39492.0,721782.597,607.3438,2447.1,0.32,3.56,1297.0,18.916,407.36
4/1/1992,62.897,62.7757,79.5506,7.4,418250,40.5,1054.0,39905.0,726592.639,604.4206,2438.8,0.31,3.75,1099.0,20.243,407.41
5/1/1992,63.104,63.1445,79.8097,7.6,417400,40.4,1056.0,40883.0,720270.973,602.2525,2432.8,0.06,3.57,1214.0,20.94,414.81
6/1/1992,63.1363,63.3477,79.8526,7.8,418750,40.3,1057.0,39395.0,727863.941,600.7283,2422.1,0.16,3.5,1145.0,22.375,408.27
7/1/1992,63.7176,63.9345,80.3764,7.7,442750,40.3,1089.0,38982.0,737611.395,599.2521,2415.6,0.19,3.59,1139.0,21.759,415.05
8/1/1992,63.3613,63.6132,79.7617,7.6,407200,40.3,1075.0,37515.0,725877.682,597.2831,2413.9,0.08,3.29,1226.0,21.35,417.93
9/1/1992,63.5703,63.7157,79.6862,7.6,417000,40.2,1114.0,38806.0,735969.997,598.3956,2416.9,0.02,3.2,1186.0,21.902,418.48
10/1/1992,63.9995,64.0781,79.9437,7.3,377800,40.3,1132.0,39461.0,738948.786,596.8324,2416.2,0.23,3.49,1244.0,21.688,412.5
11/1/1992,64.2422,64.308,80.0445,7.4,362250,40.3,1118.0,37558.0,740208.073,596.8948,2411.3,0.57,3.78,1214.0,20.342,422.84
12/1/1992,64.3507,64.2922,79.8526,7.4,339000,40.3,1176.0,40522.0,751730.303,596.9202,2406.7,0.75,3.85,1227.0,19.407,435.64
1/1/1993,64.5978,64.8854,80.4309,7.3,345600,40.5,1177.0,37310.0,753613.224,595.4533,2394.3,0.23,3.58,1210.0,19.075,435.23
2/1/1993,64.9089,65.0696,80.513,7.1,338250,40.6,1148.0,41449.0,752647.131,593.4074,2386.1,0.15,3.23,1210.0,20.053,441.7
3/1/1993,64.8522,64.9523,80.2329,7.0,351000,40.3,1056.0,38065.0,747888.758,591.3007,2380.8,0.1,2.91,1083.0,20.347,450.16
4/1/1993,65.0301,65.2527,80.4777,7.1,354750,40.8,1104.0,39994.0,751753.133,585.5795,2372.3,0.18,3.01,1258.0,20.27,443.08
5/1/1993,64.784,65.1764,80.2625,7.1,343600,40.6,1112.0,39297.0,752943.928,588.0061,2383.4,0.14,3.04,1260.0,19.94,445.25
6/1/1993,64.9301,65.1026,80.052,7.0,342750,40.5,1130.0,42739.0,759904.85,589.9095,2385.6,0.21,2.92,1280.0,19.07,448.06
7/1/1993,65.1052,65.2519,80.1149,6.9,350800,40.6,1174.0,41031.0,756227.926,587.9277,2382.0,0.14,2.75,1254.0,17.866,447.29
8/1/1993,65.0267,65.1023,79.8052,6.8,341000,40.7,1230.0,42415.0,760103.116,587.8156,2379.6,0.15,2.65,1300.0,18.009,454.13
9/1/1993,65.3717,65.568,80.2402,6.7,339000,40.8,1251.0,40238.0,766871.78,585.4565,2380.8,0.07,2.27,1343.0,17.514,459.24
10/1/1993,65.8509,66.1078,80.752,6.8,349800,40.7,1287.0,41835.0,770147.367,583.9072,2374.1,0.27,2.34,1392.0,18.145,463.9
11/1/1993,66.1518,66.4201,80.9708,6.6,341000,40.8,1357.0,41711.0,774098.258,584.0483,2376.8,0.38,2.7,1376.0,16.699,462.89
12/1/1993,66.5436,66.8415,81.3076,6.5,323000,40.9,1461.0,42306.0,776545.935,583.9928,2374.9,0.4,2.81,1533.0,14.51,465.95
1/1/1994,66.7351,66.8827,81.1677,6.6,359200,40.9,1390.0,42651.0,777430.32,587.4178,2375.2,0.14,2.7,1272.0,15.0,472.99
2/1/1994,66.774,66.9799,81.0802,6.6,348500,40.3,1269.0,43144.0,784541.443,587.9219,2369.3,0.24,2.72,1337.0,14.78,471.58
3/1/1994,67.4552,67.8693,81.933,6.5,335750,41.1,1342.0,41545.0,797604.136,594.7889,2365.8,0.51,3.14,1564.0,14.66,463.81
4/1/1994,67.8541,68.4649,82.4124,6.4,344000,41.1,1392.0,44784.0,793403.311,600.4038,2365.0,0.49,3.41,1465.0,16.38,447.23
5/1/1994,68.1663,68.8595,82.6321,6.1,359000,41.2,1396.0,43802.0,795323.482,604.7512,2366.6,0.56,3.17,1526.0,17.88,450.9
6/1/1994,68.6265,69.0729,82.6188,6.1,340000,41.2,1357.0,46475.0,802624.459,608.7014,2352.6,0.32,2.85,1409.0,19.07,454.83
7/1/1994,68.7178,69.3319,82.6498,6.1,342200,41.2,1335.0,45823.0,799106.148,616.5733,2350.5,0.49,3.04,1439.0,19.65,451.4
8/1/1994,69.1785,69.9414,83.089,6.0,336250,41.1,1377.0,46033.0,817976.218,622.3122,2339.4,0.37,2.77,1450.0,18.38,464.24
9/1/1994,69.3961,70.2321,83.1397,5.9,330250,41.1,1412.0,46086.0,814435.076,625.0522,2335.0,0.29,2.73,1474.0,17.46,466.96
10/1/1994,69.9544,70.8847,83.6095,5.8,333400,41.1,1397.0,46997.0,820651.0,631.6197,2332.2,0.75,2.98,1450.0,17.71,463.81
11/1/1994,70.4326,71.4774,83.9976,5.6,328000,41.2,1340.0,48620.0,827881.083,638.4621,2327.9,0.52,2.67,1511.0,18.1,461.01
12/1/1994,71.1523,72.2745,84.6166,5.5,323200,41.3,1396.0,46777.0,834098.208,643.9879,2322.7,0.81,2.36,1455.0,17.16,455.19
1/1/1995,71.2734,72.3768,84.4175,5.6,333500,41.3,1282.0,47530.0,837783.544,654.3104,2320.5,0.69,2.25,1407.0,17.99,465.25
2/1/1995,71.193,72.2169,83.9078,5.4,337750,40.9,1254.0,49227.0,833069.631,666.3843,2312.7,0.23,1.55,1316.0,18.53,481.92
3/1/1995,71.3113,72.4255,83.8217,5.4,340250,41.0,1226.0,48719.0,832775.237,673.4962,2308.9,0.17,1.22,1249.0,18.55,493.15
4/1/1995,71.1882,72.1813,83.2082,5.8,350200,40.5,1259.0,48831.0,826543.692,677.4348,2305.1,0.07,1.01,1267.0,19.87,507.91
5/1/1995,71.5378,72.462,83.1916,5.6,370250,40.5,1271.0,50995.0,832629.842,686.0514,2317.0,0.05,0.62,1314.0,19.74,523.81
6/1/1995,71.7749,72.8054,83.2331,5.6,366250,40.7,1305.0,49312.0,840655.39,690.3815,2328.7,-0.06,0.17,1281.0,18.42,539.35
7/1/1995,71.4748,72.3099,82.3071,5.7,371400,40.7,1354.0,48029.0,830716.88,698.6658,2337.7,-0.06,0.43,1461.0,17.3,557.37
8/1/1995,72.4223,73.1582,82.8963,5.7,356250,40.8,1386.0,49796.0,847545.417,703.1401,2347.3,0.08,0.75,1416.0,18.03,559.11
9/1/1995,72.7144,73.816,83.25,5.6,362000,40.8,1421.0,55726.0,846509.63,706.2303,2352.8,-0.06,0.4,1369.0,18.23,578.77
10/1/1995,72.5866,73.7151,82.7324,5.5,371500,40.8,1400.0,51986.0,846951.822,706.4451,2354.0,0.06,0.28,1369.0,17.44,582.92
11/1/1995,72.7779,73.7924,82.4035,5.6,377000,40.8,1430.0,54154.0,853885.107,712.7022,2355.2,-0.06,0.13,1452.0,17.99,595.53
12/1/1995,73.0305,74.039,82.2529,5.6,365000,40.5,1442.0,58004.0,857932.126,715.1002,2358.3,0.04,0.11,1431.0,19.04,614.57
1/1/1996,72.6125,73.5325,81.2592,5.6,374000,39.5,1387.0,52120.0,849368.258,721.7298,2358.0,-0.16,0.09,1467.0,18.88,614.42
2/1/1996,73.6752,74.6185,82.0152,5.5,377250,40.9,1420.0,52255.0,857042.936,723.945,2362.5,-0.07,0.59,1491.0,19.07,649.54
3/1/1996,73.585,74.4687,81.4024,5.5,386400,40.7,1437.0,56387.0,857469.507,727.1887,2371.0,0.0,0.96,1424.0,21.36,647.07
4/1/1996,74.3172,75.3769,81.9406,5.6,359250,40.8,1463.0,50728.0,865141.781,731.9809,2368.8,0.17,1.29,1516.0,23.57,647.17
5/1/1996,74.8726,75.9747,82.1342,5.6,344500,40.8,1457.0,55165.0,871724.196,736.1981,2371.9,0.15,1.5,1504.0,21.25,661.23
6/1/1996,75.4433,76.6961,82.4584,5.3,342200,41.0,1429.0,54476.0,867614.693,741.3047,2375.6,0.22,1.64,1467.0,20.45,668.5
7/1/1996,75.4549,77.0399,82.38,5.5,337000,40.8,1450.0,55301.0,874466.269,745.2041,2380.3,0.13,1.47,1472.0,21.32,644.07
8/1/1996,75.8411,77.3887,82.3084,5.1,331800,41.0,1413.0,50906.0,877467.888,748.1998,2381.7,0.2,1.42,1557.0,21.96,662.68
9/1/1996,76.3158,77.9852,82.4969,5.2,342750,41.0,1392.0,55893.0,880151.082,758.824,2380.1,0.22,1.53,1475.0,23.99,674.88
10/1/1996,76.3384,77.9486,82.0128,5.2,339000,41.0,1358.0,55625.0,887041.109,766.2964,2384.8,0.19,1.29,1392.0,24.9,701.46
11/1/1996,77.0397,78.6655,82.3142,5.4,336400,41.0,1412.0,54534.0,893603.096,772.1146,2391.4,0.1,0.89,1489.0,23.71,735.67
12/1/1996,77.5333,79.3477,82.5699,5.4,353500,41.1,1411.0,52363.0,887167.277,778.5077,2400.1,0.22,1.01,1370.0,25.39,743.25
1/1/1997,77.6562,79.4372,82.2119,5.3,339000,40.6,1382.0,53933.0,898609.0,782.1925,2405.6,0.07,1.33,1355.0,25.17,766.22
2/1/1997,78.5833,80.5502,82.8966,5.2,320750,41.0,1445.0,58023.0,916958.0,788.9324,2408.5,0.09,1.23,1486.0,22.21,798.39
3/1/1997,79.082,81.3278,83.2201,5.2,319400,41.3,1436.0,56876.0,917376.0,795.3782,2416.3,0.03,1.3,1457.0,20.99,792.16
4/1/1997,79.1747,81.2926,82.7028,5.1,327000,41.3,1421.0,58534.0,920441.0,803.8042,2424.6,0.09,1.38,1492.0,19.72,763.93
5/1/1997,79.6133,81.8657,82.788,4.9,323800,41.2,1414.0,56732.0,920215.0,808.9736,2432.3,0.1,1.21,1442.0,20.83,833.09
6/1/1997,79.9792,82.3847,82.7944,5.0,325500,41.0,1402.0,60619.0,932603.0,813.3984,2438.2,0.0,0.93,1494.0,19.17,876.29
7/1/1997,80.6624,83.0271,82.902,4.9,320250,41.1,1440.0,62368.0,942048.0,816.7129,2446.3,-0.01,0.7,1437.0,19.63,925.29
8/1/1997,81.4694,84.0391,83.3485,4.8,330200,41.1,1449.0,62531.0,939378.0,822.9157,2461.1,-0.04,0.76,1390.0,19.93,927.24
9/1/1997,82.2156,84.7963,83.5136,4.9,315250,41.2,1494.0,62284.0,946972.0,830.3257,2464.7,-0.03,0.67,1546.0,19.79,937.02
10/1/1997,82.9446,85.5697,83.6688,4.7,310000,41.1,1499.0,63394.0,944230.0,834.4586,2472.0,0.05,0.53,1520.0,21.26,951.16
11/1/1997,83.5978,86.401,83.8583,4.6,314600,41.0,1469.0,73908.0,954274.0,839.8971,2482.9,0.12,0.36,1510.0,20.17,938.92
12/1/1997,83.9538,86.8366,83.6515,4.7,313250,41.3,1456.0,58910.0,951871.0,844.8364,2492.5,0.2,0.31,1566.0,18.32,962.37
1/1/1998,84.3218,87.4924,83.6492,4.6,321200,41.1,1555.0,60798.0,953719.0,855.3153,2503.8,-0.12,-0.02,1525.0,16.71,963.36
2/1/1998,84.4583,87.6339,83.1551,4.6,319000,41.1,1647.0,62636.0,967109.0,862.0974,2524.0,-0.06,0.06,1584.0,16.06,1023.74
3/1/1998,84.488,87.4881,82.3971,4.7,315000,40.9,1605.0,60377.0,971898.0,865.7996,2539.7,0.0,0.16,1567.0,15.02,1076.83
4/1/1998,84.7779,87.8896,82.1691,4.3,311000,40.6,1547.0,63252.0,973216.0,864.2988,2552.5,0.03,0.19,1540.0,15.44,1112.2
5/1/1998,85.3367,88.3657,82.0271,4.4,311200,40.9,1554.0,63558.0,976540.0,875.6518,2561.1,0.01,0.16,1536.0,14.86,1108.42
6/1/1998,84.8248,87.7117,80.8666,4.5,338000,40.8,1551.0,62716.0,972634.0,891.15,2570.1,-0.06,-0.06,1641.0,13.66,1108.39
7/1/1998,84.4986,87.3494,80.0244,4.5,333000,40.8,1610.0,61303.0,966951.0,897.8608,2575.9,-0.04,-0.08,1698.0,14.08,1156.58
8/1/1998,86.248,89.4914,81.4968,4.5,312600,40.9,1654.0,63917.0,977500.0,904.3571,2587.9,-0.05,-0.21,1614.0,13.36,1074.62
9/1/1998,86.2021,89.4262,80.9731,4.6,304000,40.6,1577.0,63835.0,986814.0,912.8299,2610.2,-0.19,-0.7,1582.0,14.95,1020.64
10/1/1998,86.7914,90.188,81.2168,4.5,310600,40.9,1719.0,60928.0,995183.0,932.1106,2628.4,0.02,-0.54,1715.0,14.39,1032.47
11/1/1998,86.7256,90.3359,80.9192,4.4,316000,40.8,1672.0,62463.0,999456.0,942.2355,2648.8,0.32,0.0,1660.0,12.85,1144.43
12/1/1998,87.1185,90.8976,81.0067,4.4,316000,41.1,1742.0,58598.0,1007152.0,938.7909,2661.6,0.36,-0.03,1792.0,11.28,1190.05
1/1/1999,87.4949,91.1505,80.8313,4.3,326200,40.7,1732.0,63726.0,1005803.0,937.4063,2673.3,0.18,0.09,1748.0,12.47,1248.77
2/1/1999,88.027,91.979,81.1755,4.4,301500,40.8,1720.0,62053.0,1021353.0,935.6172,2687.2,0.06,0.24,1670.0,12.01,1246.58
3/1/1999,88.2267,91.9882,80.8083,4.2,302750,40.5,1665.0,61480.0,1019851.0,944.2363,2689.7,0.03,0.42,1710.0,14.66,1281.66
4/1/1999,88.4295,92.3156,80.7354,4.3,308500,40.7,1600.0,61939.0,1018152.0,947.1871,2689.2,0.06,0.44,1553.0,17.34,1334.76
5/1/1999,88.9886,93.0596,81.0344,4.2,301600,40.7,1640.0,63269.0,1033086.0,942.0807,2702.5,0.09,0.8,1611.0,17.75,1332.07
6/1/1999,88.9188,92.8333,80.4957,4.3,294000,40.8,1702.0,62413.0,1034140.0,949.8025,2715.7,0.28,1.14,1559.0,17.89,1322.55
7/1/1999,89.4333,93.2043,80.4847,4.3,298000,40.8,1682.0,66309.0,1035484.0,958.6382,2720.7,0.15,0.8,1669.0,20.07,1380.99
8/1/1999,89.7924,93.7635,80.634,4.2,290750,40.8,1671.0,66476.0,1043658.0,969.3807,2724.5,0.21,0.87,1648.0,21.26,1327.49
