sasdate,INDPRO,IPMANSICS,CUMFNS,UNRATE,CLAIMSx,CES0600000007,PERMIT,ANDENOx,CMRMTSPLx,BUSLOANS,M2REAL,COMPAPFFx,T10YFFM,HOUST,OILPRICEx,S&P 500
12/1/1969,-0.0026880835096747546,-0.005366310741255376,-0.7676000000000016,0.0,0.06948055742687842,40.3,7.051855622955894,-0.09840011674825533,-0.001845430334071807,0.005242758808788217,-0.0010895690871208785,-0.13,-1.32,7.190676034332207,0.0,-0.05446573464740645
1/1/1970,-0.018689988466876528,-0.022082444574843763,-2.1229000000000013,0.3999999999999999,0.11689780006268968,40.0,6.967909201801884,0.12031919492914689,-0.012683911504963064,-0.016157586304734295,-0.0023755267824245863,-0.2,-1.19,6.98933526597456,0.0,-0.008819371463059333
2/1/1970,-0.0006582013438509726,0.0007791952500078025,-0.19480000000000075,0.30000000000000027,0.045507357320508035,40.0,7.0192966537150445,-0.0631696601167846,0.0008884211035731227,-0.0028668213424998257,-0.010922713214934987,-0.43,-1.74,7.173958319756794,0.0,-0.03550268618628838
3/1/1970,-0.0012992439596368754,-0.002861875606166464,-0.49089999999999634,0.20000000000000018,0.037023687562323104,39.9,7.0317412587631285,-0.1047736857402608,-0.011754137879611548,0.0030087477640092786,-0.003515399753346138,0.57,-0.69,7.1846291527173145,0.0,0.016950522443798022
4/1/1970,-0.0025744797600335545,-0.003567280079770363,-0.5444999999999993,0.1999999999999993,0.19267473588180728,39.7,7.1098794630722715,-0.05867797603562863,-0.005067014820941296,0.0051757718012677145,-0.0033314855910040464,-0.04,-0.71,7.142036574706803,0.0,-0.030930300691358603
5/1/1970,-0.0011666374787364653,-0.0023377384867413475,-0.4411000000000058,0.20000000000000018,-0.046732329083550184,39.6,7.191429330036379,0.04789256645334028,0.010802909713731879,0.0006675053300835287,0.002679127292704031,0.28,-0.03,7.162397497355718,0.0,-0.12224322932874454
6/1/1970,-0.0032398524540346862,-0.0030189251702914532,-0.4923999999999893,0.10000000000000053,-0.045814569871284405,39.6,7.186901020411631,-0.054133114590523945,0.003997145344433406,0.004575746107452261,0.0010435691007071313,0.6,0.24,7.233455418621439,0.0,-0.0061985031960283266
7/1/1970,0.002450741090133768,0.0031000135440804044,-0.0007999999999981355,0.09999999999999964,-0.03430868228298678,39.7,7.188412736496954,0.08104656507695474,0.0010666148493392313,0.00010026115325256768,0.003968646437217949,1.08,0.25,7.324489979348532,-0.012012156448003575,0.0017183270370360049
8/1/1970,-0.0017844150834127603,-0.006820373011124037,-0.7896000000000072,0.09999999999999964,-0.0038468311120567478,39.6,7.2399325913204695,-0.01011198005314462,-0.00046256156359447687,0.00014628383656045685,0.0070525348121197595,1.28,0.92,7.243512974665482,0.012012156448003575,0.028640332993157713
9/1/1970,-0.0069157802744510555,-0.008452992323666919,-0.909000000000006,0.3000000000000007,0.10973076996948095,39.3,7.262628600974241,-0.02650615201888229,-0.0017380167402727409,0.0010740108564881723,0.0052729850168118375,1.03,1.1,7.335633981927201,0.0,0.058084861123664844
10/1/1970,-0.02020701559623994,-0.022599783247468253,-1.9851999999999919,0.09999999999999964,0.04632019547237398,39.2,7.355001921105257,-0.0421059664884087,-0.010458564973349738,-0.006827958035401593,0.0033934149155863125,0.65,1.13,7.365180126021013,0.0,0.02144436771959146
11/1/1970,-0.006074556900906192,-0.0061316021055835,-0.6989999999999981,0.40000000000000036,-0.02534855309197681,39.3,7.31455283232408,0.06410346932666933,-0.016926866453548683,0.0014055924781883888,0.002489707309239364,0.7,1.24,7.4067107301776405,0.0,-0.0010672992415470262
12/1/1970,0.022705101623988977,0.026005003878694755,1.7545999999999964,0.1999999999999993,-0.06100901544023429,39.4,7.4770384723196965,0.09599461647685636,0.031242264516340157,0.007043017844540422,0.0036276889425987946,0.83,1.49,7.545918151209323,0.07281235547496756,0.06622048268597602
1/1/1971,0.007661951518894483,0.00843080660740192,0.43659999999999854,-0.1999999999999993,-0.023810648693718406,39.6,7.404279118037268,-0.027593272747800768,0.009749713823083539,-0.00897822139339155,0.007657538288444066,0.97,2.1,7.510977752014095,-0.07281235547496756,0.03748940708125925
2/1/1971,-0.0019073248633056927,0.00047695988373419596,-0.1606999999999914,0.0,-0.05080021509745514,39.4,7.370230641807081,0.06446036870493543,0.005568950690950203,0.0014020757803159256,0.012716680906693867,0.75,2.39,7.462214939768189,0.0,0.03798987790303876
3/1/1971,-0.00108314624525363,-0.0020844933164174684,-0.3581000000000074,0.09999999999999964,0.03375482729716239,39.6,7.472500744737558,-0.02673161848852068,0.004139548538958593,-0.002280511625082582,0.011265283779791524,0.48,1.99,7.554858521040676,0.0,0.02531780798428951
4/1/1971,0.005600480989012002,0.0052368616802573875,0.2091999999999956,-0.09999999999999964,-0.021506205220964247,39.6,7.4645098346365275,-0.0191466112934755,0.005424644720941174,0.0006174318983349636,0.010530924482277548,0.41,1.68,7.593877844605118,0.0,0.03356682363908359
5/1/1971,0.005059709145193825,0.006713814557214093,0.3248999999999995,0.0,0.016215639079193878,39.6,7.586803535162581,-0.02879352289026471,0.004871696771603595,0.006653573670444501,0.007523850794988185,0.43,1.76,7.6251071482389,0.0,-0.013685453085254373
6/1/1971,0.0041851210147827445,0.0025113302034966978,-0.0007999999999981355,0.0,0.014608719121181224,39.6,7.551186867296149,0.14565560674781608,0.013639275583985366,0.0012773397181540247,0.004463216094197087,0.47,1.61,7.613818684808629,0.0,-0.018677276489023953
7/1/1971,-0.0029050608751246543,0.0016957628102800548,-0.06380000000000052,0.09999999999999964,-0.011192248425283324,39.6,7.634820677745543,-0.2125865870684187,-0.011583954905990623,-0.007181287789348012,0.00731505840140656,0.44,1.42,7.641564441260972,0.0,-0.007246408520767744
8/1/1971,-0.0058222979830100385,-0.01191146638902385,-1.113199999999992,0.09999999999999964,0.10373914738011791,39.5,7.602900462204755,0.12460683130984762,0.006264838762424674,0.009133452861323832,0.006193814095765582,0.17,1.02,7.67693714581808,0.0,-0.017937700686667668
9/1/1971,0.01612169877618097,0.020038382300738622,1.3556999999999988,-0.09999999999999964,-0.015492176615770958,39.4,7.59890045687141,0.06938033560512835,0.008963955400822954,-0.0027692098306966173,0.007688705963145637,0.14,0.59,7.621195162809845,0.0,0.021969964214606286
